id,title,url,summary,score,timestamp,highlights,query_text
DL-cde508547924460ed635e7e696828ff8,Deep Fusion offered insurance for its ethical Gen AI workflow,https://www.broadcastnow.co.uk/production-and-post/deep-fusion-offered-insurance-for-its-ethical-gen-ai-workflow/5205840.article,"Deep Fusion are behind the world-first podcast series Virtually Parkinson that sees a fully autonomous recreated Michael Parkinson interview people including Jason Derulo, Jill Scott and Chris McCausland. Deep Fusion’s Gen AI policy At Deep Fusion Films, we use generative AI to enhance production—not to replace the creative process, but to elevate it. We’ve developed one of the UK’s first insured, legal, and ethically governed Gen AI production pipelines.",63.369274,2025-06-09T14:48:00+00:00,"['Deep Fusion’s Gen AI policy\nAt Deep Fusion Films, we use generative AI to enhance production—not to replace the creative process, but to elevate it.', 'We’ve developed one of the UK’s first insured, legal, and ethically governed Gen AI production pipelines, built on the principles of consent, copyright protection, and creative integrity.', 'You can read the company’s full policy here as a public commitment to transparency, accountability, and industry leadership.']",ai regulation
DL-2b27dc41282a3aa8fe30baf521d5c767,"Securing the algorithm: IT’s evolving role in governing AI access, identity, and risk",https://www.cio.com/article/3996094/securing-the-algorithm-its-evolving-role-in-governing-ai-access-identity-and-risk.html,"AI is redefining security — not just by creating new threats but also by becoming a threat surface itself. As intelligent systems are integrated into core workflows, IT teams are now responsible for governing how AI accesses data, interacts with users, and introduces risk into the environment. In the Q1 2025 IT Trends Report from JumpCloud, 67% of the surveyed IT administrators said AI has advancing faster than their ability to secure it. This gap highlights the urgent need for new frameworks that go beyond",59.07454,2025-06-04T15:13:52+00:00,"['Artificial intelligence (AI) is redefining security — not just by creating new threats but also by becoming a threat surface itself.', 'Security strategies now need to account for both the behavior of AI tools themselves and the ways those tools might be exploited.\nGoverning how AI systems access data\nUnlike users, AI systems don’t follow fixed schedules or patterns.', 'IT teams must also define acceptable-use policies, educate departments on AI risks, and monitor integrations to ensure they comply with governance rules.']",ai regulation
DL-00ae68bfb854b054098e46aea3cdf209,Regulation vs. Innovation: The Tug-of-War Defining Finance’s Future,https://www.corporatecomplianceinsights.com/regulation-innovation-war-defining-finance-future/,"Financial services companies are caught between rapidly evolving AI regulations that vary dramatically by jurisdiction, creating compliance nightmares that can stifle innovation. While the EU’s AI Act imposes fines up to €35 million for noncompliance, the US takes a growth-focused approach and Asian markets implement their own transparency requirements.",58.834137,2025-06-06T11:06:08+00:00,"['Financial services companies are caught between rapidly evolving AI regulations that vary dramatically by jurisdiction, creating compliance nightmares that can stifle innovation.', 'Same game, different rules: The geography of AI regulation\nThe EU AI Act, which entered into force in August, is probably the most disruptive change we’ve seen in years, demanding a full overhaul of how financial institutions use AI.', 'China, for example, seeks to establish greater control around AI transparency. In March, the government mandated new rules for labeling AI-generated content to ensure accountability and keep the public informed.']",ai regulation
DL-574b06dcb0a352915beba6e06ec273cd,Apple Faces AI Challenges And Regulations When Gaet Software Developers,https://voi.id/en/technology/487553,"JAKARTA Apple is facing a series of technical and regulatory challenges ahead of the WWDC annual event. From a technical point of view, Apple's promised a number of AI features in the same conference last year have been delayed until next year. Meanwhile, competitors such as Google (Alphabet) and Microsoft continue to attract developers with various new AI features. The issue comes at the same time as the threat of US President Donald Trump.",58.664185,2025-06-11T00:30:36+00:00,[],ai regulation
DL-c2631e988f6ecb29be8cb62b264a028b,Daily Sabah: The battle for artificial intelligence is changing US policy in the Middle East,https://mirtesen.ru/dispute/43721105910/Daily-Sabah-bitva-za-iskusstvennyiy-intellekt-menyaet-politiku-S,"The US is changing its policy in the Middle East, putting pragmatism and profit, not morality and ethics, writes the Turkish Daily Sabah.",58.55652,2025-06-06T17:52:00,[],ai regulation
DL-d5b59247d8608b6c4fd9ca137cc200a0,Hearing on the Federal Government and AI,https://www.schneier.com/blog/archives/2025/06/hearing-on-the-federal-government-and-ai.html,"On Thursday I testified before the House Committee on Oversight and Government Reform at a hearing titled “The Federal Government in the Age of Artificial Intelligence.”
The other speakers mostly talked about how cool AI was—and sometimes about how cool their own company was—but I was asked by the Democrats to specifically talk about DOGE and the risks of exfiltrating our data from government agencies and feeding it into AIs.
My written testimony is here. Video of the hearing is here.",56.536102,2025-06-06T17:44:34+00:00,"['On Thursday I testified before the House Committee on Oversight and Government Reform at a hearing titled “The Federal Government in the Age of Artificial Intelligence.”', 'The other speakers mostly talked about how cool AI was—and sometimes about how cool their own company was—but I was asked by the Democrats to specifically talk about DOGE and the risks of exfiltrating our data from government agencies and feeding it into']",ai regulation
DL-94a578bcdcafd7515375c667c7be2a62,"White House AI czar says China is only 3-6 months behind the US in AI, not years behind",https://www.tweaktown.com/news/105715/white-house-ai-czar-says-china-is-only-3-6-months-behind-the-us-in-not-years/index.html,"White House AI czar David Sacks says China is only 3-6 months behind the US in AI development. He warns that strict US AI regulations could hinder growth and cede market leadership to China. White house AI sacks said China isn't years and years behind us in AI, but more like six months behind.",54.85576,2025-06-10T23:33:01,"['He warns that strict US AI regulations could hinder growth and cede market leadership to China, despite challenges in Chinese AI chip production and semiconductor manufacturing.', 'He warns that strict US AI regulations could hinder growth and cede market leadership to China, despite challenges in Chinese AI chip production and semiconductor manufacturing.', 'He also downplayed the issues of American AI chips being smuggled by bad actors, and raised concerns that regulating US AI too tightly could hurt growth, and cede the critical AI market to China.']",ai regulation
DL-1bca1120d8925af2651466557eb1cbc1,"Pope Leo XIV wants to stop artificial intelligence becoming ""digital genius""",https://www.digi24.ro/stiri/externe/mapamond/papa-leon-al-xiv-lea-vrea-sa-opreasca-inteligenta-artificiala-sa-devina-dumnezeu-digital-3270761,"Pope Leo XIV has made a strong appeal against the uncontrolled development of artificial intelligence. In 2025, he made AI regulation one of his pontiff's central missions, writes Politico. The Pope praised the ""huge potential"" of the technology, but warned that responsibility is needed to ensure it is used for all.",54.04798,2025-06-09T04:00:18+00:00,"['Pope Leo XIV, newly elected at the head of the Catholic Church, has made a strong appeal against the uncontrolled development of artificial intelligence (AI), which he regards as a real threat to human dignity, social justice and work.', ""In 2025, he made AI regulation one of his pontiff's central missions, writes Politico."", 'AI could lead to ""encroachment on humanity"" Efforts to involve the Holy See in regulating AI have begun with Leon\'s predecessor.']",ai regulation
DL-a4e8a863a8046aa98cc8c06e015180bc,Marjorie Taylor Greene admits to not seeing parts of the 'big beautiful bill' before voting for it,https://www.indy100.com/politics/marjorie-taylor-greene-admits-not-seeing-one-big-beautiful-bill-before-voting,"Marjorie Taylor Greene has spoken out against Trump's ""One Big Beautiful Big"" she said she would have voted against the bill if she read the section on AI intelligence buried on pages 278-279. The sections prevent states from regulating artificial intelligence systems for a decade.",54.013596,2025-06-05T10:16:30+00:00,"['Greene has been widely criticised after she revealed she would have voted against the bill had she read the section on AI intelligence buried on pages 278-279.', 'The sections prevents states from regulating artificial intelligence systems for a decade, Greene said: “Full transparency...']",ai regulation
DL-59bbc095dd7b285cee5ef23aa390659c,What If Donald Trump's Biography Holds the Key to Future Politics?,https://9zxti.afables.com/html/20250519/262764.html,"Huobi's cookie policies aim to balance personalized trading experiences and privacy, allowing users to opt out without losing key features. Imagine Huobi as a fortified bank vault for your crypto assets, where new encryption methods lock away personal data. Experts predict that by 2030, the focus on blockchain privacy tools could revolutionize secure transactions.",318.85248,2025-06-05T02:01:31+00:00,[],donald trump 
DL-0548da076348dce4ef474c591af1b8bb,"June 6, 2025: Donald Trump presidency news",https://edition.cnn.com/politics/live-news/trump-elon-musk-news-06-06-25?Date=20250606&Profile=cnnbrk&utm_content=1749213707&utm_medium=social&utm_source=twitter,Attorney General Pam Bondi said Kilmar Abrego Garcia will “meet the full force of American justice” Trump told CNN he’s “not even thinking about” Elon Musk after they explosively sparred on social media. White House adviser Peter Navarro said a trade meeting between the Trump administration and Chinese officials is expected to happen within seven days.,305.9967,2025-06-06T12:06:20+00:00,"['Trump said Xi agreed to restart flow of rare earth minerals and magnets\nPresident Donald Trump told reporters aboard Air Force One today that Chinese President Xi Jinping has agreed to restart the flow of rare earth minerals and magnets.', 'Trump says he has a ""pretty good idea"" who will be next Fed chair\nPresident Donald Trump said his decision on who he will select to serve as the next Fed chair is “coming out very soon.”', 'US and Chinese officials will meet in London to talk about trade on Monday, Trump says\nUS and Chinese officials will meet in London on Monday to discuss trade between the two nations, President Donald Trump announced today.']",donald trump 
DL-58532688dd4e57b1d7e0e6be6490e355,«Reversible abomination»: Musk sits down with Donald Trump,https://www.morgenpost.de/video/article409182048/laquowiderliche-abscheulichkeitraquo-musk-legt-sich-mit-donald-trump-an.html,Home Video «Violent abomination»: Musk sits down with Donald Trump «Violent abomination»: Musk sits down with Donald Trump more videos,281.93112,2025-06-04T05:08:04+00:00,['Home Video «Violent abomination»: Musk sits down with Donald Trump «Violent abomination»: Musk sits down with Donald Trump more videos'],donald trump 
DL-b35ac0f573616bf74ef0482102b6c3f9,"Interest rates, Donald Trump's policies and tariffs - the markets are now moving in their rhythm","https://audycje.tokfm.pl/podcast/176415,Stopy-procentowe-polityka-i-cla-Donalda-Trumpa-w-ich-rytm-poruszaja-sie-teraz-rynki",Choose your own package and listen to ad-free and subscribe-only podcasts on the TOK FM website and mobile app,270.12067,2025-06-04T13:40:00+00:00,[],donald trump 
DL-784186431a8f280c2ac7b08310274d1b,Donald Trump announces US entry ban and restrictions for 19 countries,https://www.aporrea.org/actualidad/n405441.html,"President Donald Trump revived a policy emblematic of his first term on Wednesday. The ban comes into force on Monday at 00:01. Some of the 12 countries, but not all, were also on the list.",269.8743,2025-06-04T23:00:01,"['. - President Donald Trump revived a policy emblematic of his first term on Wednesday, announcing that citizens of 12 countries would be banned from visiting the United States, while those of seven others would face restrictions, Associated Press reported', 'Trump said that some countries have poor screening and verification processes or have historically refused to accept their citizens back.']",donald trump 
DL-6e5fbb054977c152a4c056ed18843ac5,California sues Donald Trump,https://hotnews.ro/california-il-da-in-judecata-pe-donald-trump-1997979,"California is preparing for the fourth consecutive day of protests, with demonstrations expected in more than a dozen cities in the US state. Around 150 arrests have taken place in Los Angeles since Friday. President Donald Trump mobilized 2,000 National Guard troops to crush the protests.",266.66986,2025-06-09T16:04:00+00:00,"[""The US state of California will launch a lawsuit to challenge President Donald Trump's order to send the National Guard to Los Angeles, Democratic Governor Gavin Newsom said on social media, amid clashes in Los Angeles between law enforcement and crowds"", 'Over the weekend, President Donald Trump mobilised 2,000 National Guard troops to crush the protests, bypassing the authority of state governor Gavin Newsom.', 'In a series of posts Sunday night, President Trump defended his decision to send the National Guard to California, saying the situation ""would be very bad in L.A."".']",donald trump 
DL-e8daa5eb702941e09a92841ad9159026,Donald Trump and Vladimir Putin,https://24tv.ua/geopolitics/ru/donald-tramp-i-vladimir-putin-kakie-otnoshenija-mezhdu-politikami-geopolitika_n2842311/amp,US President Donald Trump has said that he has got along well with Russian dictator Vladimir Putin. He recently expressed dissatisfaction with Russia's attacks on Ukraine. The so-called Russian Foreign Minister answered what relations between politicians now.,263.51395,,"['US President Donald Trump has stated that he has got along well with Russian dictator Vladimir Putin. However, he recently expressed dissatisfaction with Russia\'s attacks on Ukraine and called the head of the Kremlin ""crazy"".', 'Recall that earlier Donald Trump commented on the attacks on Ukraine and said that ""doesn\'t know what the hell happened to Putin"". He expressed dissatisfaction because the head of the Kremlin launches rockets on peaceful cities and kills people.', 'Russian President’s aide Yuri Ushakov believes that Trump is allegedly insufficiently informed about the situation in Ukraine.']",donald trump 
DL-30aaf0d451f047b4b01ce5ed7fbf7d4a,Donald Trump and Vladimir Putin.,https://24tv.ua/geopolitics/donald-tramp-volodimir-putin-yaki-vidnosini-mizh-politikami_n2842285/amp,"U.S. President Donald Trump has said that he's had a good time with Russian dictator Vladimir Putin. But recently, he called the Kremlin's watchdog ""crazy"" The president of the United States has said he doesn't like Putin at all.",262.12253,,"['President Donald Trump has said that he\'s had a good time with Russian dictator Vladimir Putin. But recently, he expressed discontent with Russia\'s attacks on Ukraine and called the Kremlin\'s watchdog ""crazy.""', 'In fact, earlier, Donald Trump commented on the attacks on Ukraine, saying he ""don\'t know what the hell happened to Putin."" He expressed dissatisfaction that the Kremlin watchdog was launching rockets into peaceful cities and killing people.', ""Russian President's aide, Yuriy Ushakov, thinks that Trump is somehow under-informed about the situation in Ukraine.""]",donald trump 
DL-3b906fe2ada7b69c1e73a69d85a372f7,Donald Trump and Vladimir Putin,https://24tv.ua/geopolitics/ru/donald-tramp-i-vladimir-putin-kakie-otnoshenija-mezhdu-politikami-geopolitika_n2842311,Russian Foreign Minister Sergey Lavrov answered what relations between politicians are now workers. Recall that earlier Donald Trump commented on the attacks on Ukraine. US President has said that he does not like Putin's actions at all.,261.65625,2025-06-09T14:47:00,"['See also Zelensky told whether it is possible to conclude a peace agreement with Russia without trust in Putin What is known about the relations between Trump and Putin According to Lavrov, relations between the American leader and the Russian dictator', 'Recall that earlier Donald Trump commented on the attacks on Ukraine and said that ""doesn\'t know what the hell happened to Putin"".', 'Russian President’s aide Yuri Ushakov believes that Trump is allegedly insufficiently informed about the situation in Ukraine.']",donald trump 
DL-153d56d58fe427d70b821bd03c174b3f,What is the national guard at the heart of the dead end of Los Angeles? | Donald Trump News,https://exbulletin.com/politics/3058064/,"Trump authorized the deployment after the demonstrations began on Friday. California Governor Gavin Newsom, the mayor of Los Angeles Karen Bass, former vice-president Kamala Harris and many other senior leaders of the Democratic Party criticized the deployment of Trumps. They described the deployment as a provocation aimed at igniting the tensions that are already running in the second city in the country.",258.48923,2025-06-09T21:56:22,"['While US President Donald prevails over the administration reprimands immigrants and demonstrators in Los Angeles, he deployed 2,000 members of the National Guard to help his efforts.', 'Trump authorized the deployment after the demonstrations began on Friday, following arrests of 44 people in the city for violation of immigration laws.', 'During current demonstrations, however, Trump deployed the goalkeeper in Los Angeles without newsomas.']",donald trump 
DL-b918e90fe7caea3e152043049451e6a2,The White Stripes Invite Donald Trump,https://cgm.pl/news/the-white-stripes-pozywaja-donalda-trumpa/,"The White Stripes filed a lawsuit against Donald Trump for illegally using their song ""Seven Nation Army"" In a federal court, Jack White and Meg White accused Trump's campaign of ""revealing the appropriation"" of one of the most influential musical works of all time. Copyright infringement and artists' objections The petition indicates that Trump has infringed the band's copyrights and damaged their reputation.",255.83484,2025-06-09T08:40:40,"['The White Stripes filed a lawsuit against Donald Trump for illegally using their famous song ""Seven Nation Army"" in a post on social media.', ""The team's lawyers emphasized that the artists strongly oppose Trump's policies and actions during his first term as well as proposals for a possible second term."", ""In recent weeks, many other well-known artists such as Beyoncé, Celine Dion, Foo Fighters, ABBA and Sinead O'Connor's heirs have also expressed their dissatisfaction with Donald Trump's unauthorized use of their music.""]",donald trump 
DL-57617c30da2fcc6b6f99bfba32f2542c,Separated: Elon Musk called for political trial of Donald Trump and sparked war,https://diariosumario.com.ar/contenido/47506/separados-elon-musk-pidio-el-juicio-politico-a-donald-trump-y-estallo-la-guerra,"Elon Musk and Donald Trump publicly broke their political and personal alliance. The bankruptcy was formalised when Musk filed for an impeachment against the president and proposed that he be replaced by Senator J. To the publication, Musk added a strong but blunt shout: “Yes”. The conflict escalated rapidly when Trump expressed his “very disappointed” with Musk.",255.34326,2025-06-07T10:33:00,"['(SN; with NA information) Elon Musk and Donald Trump publicly broke their political and personal alliance, amid cross- accusations, threats of economic reprisals and viral social media postings.', 'Musk responded in real time: “Go ahead, make me day,” and went further by insinuating that Trump is in the unpublished files of the Jeffrey Epstein case, which, according to the businessman, would explain the White House’s lack of transparency about the', 'The break-up occurred a few days after a private farewell at the Oval Office, where Trump handed Musk a symbolic key in recognition of his leadership of the Department of Government Efficiency (DOGE).']",donald trump 
DL-36ffdbbcc012ca5cb91df5e7fb073612,"Donald Trump sees ""extremely difficult"" to reach agreements with Xi Jinping",https://www.mdzol.com/mundo/donald-trump-ve-extremadamente-dificil-llegar-acuerdos-xi-jinping-n1259893,"You May Also Like Elon Musk says a Donald Trump project is a ""repugnant abomination"" New York takes action against Donald Trump's administration in defence of a young Venezuelan Washington. China will be one of the big losers from the new 50 percent tariffs on steel and aluminum announced on Tuesday by the US tycoon.",247.87741,2025-06-04T11:25:00+00:00,"['You May Also Like Elon Musk says a Donald Trump project is a ""repugnant abomination"" New York takes action against Donald Trump\'s administration in defence of a young Venezuelan Washington and Beijing agreed in May to a truce in their tariff escalation', ', although Trump last week accused the Asian giant of violating the commitments they made and which, for the time being, are holding up some of the tariffs until August.', 'Donald Trump withdrew Chinese visas The two governments have also come under criticism in recent days over other political decisions, including the announcement by the Trump administration to begin withholding visas from Chinese students.']",donald trump 
DL-4f2f00fed0d6e8a05f939108f1d48c34,Tech billionaireMusk sits down with Donald Trump,https://www.ksta.de/politik/dpa-politik/musk-legt-sich-mit-donald-trump-an-1037451,"Elon Musk and Donald Trump praised each other at the departure of the tech billionaire from Washington. Musk attacked Trump’s tax and expenditure bill as an outrageous outrage. At the beginning of November 2026, midterm elections will be held in the United States.",247.66812,2025-06-04T03:03:25+00:00,"['Just a few days ago, Elon Musk and Donald Trump praised each other at the departure of the tech billionaire from Washington. Now Musk continues to meddle in politics, making life difficult for the White House.', 'Just a few days after leaving Washington, tech billionaire Elon Musk is on a collision course with US President Donald Trump. Musk attacked Trump’s tax and expenditure bill as “an outrageous outrage.”', 'Trump often threatens apostate MPs and senators himself to support their party rivals in the next election.']",donald trump 
DL-607a2884ee59cbcd3ee2e2bb100721a7,Donald Trump has called China,https://www.kommersant.ru/doc/7777502,"US President Donald Trump held a telephone conversation with Xi Jinping on June 5. This was first reported by the Chinese side, noting that the call took place on the initiative of the head of the White House. Donald Trump said that he had agreed with his interlocutor to eliminate disagreements over the supply of rare-earth metals.",247.39177,2025-06-05T18:52:14,"['Donald Trump said that he had agreed with his interlocutor to eliminate disagreements over the supply of rare-earth metals.', 'Donald Trump and Xi Jinping Photo: Kevin Lamarque / File Photo / Reuters Donald Trump and Xi Jinping Photo: Kevin Lamarque / File Photo / Reuters The first news about the phone conversation was spread by the Chinese news agency Xinhua.', 'On June 4, Donald Trump once again launched a tirade against his Chinese compatriot.']",donald trump 
DL-79bcd212cca74f7c3e33d6a29e0950d0,Trump vs Musk: will Donald Trump and Elon Musk Feud hit the US space program?,https://www.wionews.com/videos/trump-vs-musk-will-donald-trump-and-elon-musk-feud-hit-the-us-space-program-1749474339992,"Trump vs Musk: will Donald Trump and Elon Musk Feud hit the US space program?
The escalating feud between Donald Trump and Elon Musk risks destabilizing the U.S. space program SpaceX might face potential loss of its $22 billion in federal contracts.",244.52502,2025-06-09T09:00:00,['Trump vs Musk: will Donald Trump and Elon Musk Feud hit the US space program?\nThe escalating feud between Donald Trump and Elon Musk risks destabilizing the U.S. space program SpaceX might face potential loss of its $22 billion in federal contracts.'],donald trump 
DL-4d142051ad4e20468582e498c31b8fb0,"New York: 300,000 residents at risk of being evicted as a result of Donald Trump's new policy",https://www.lanacion.com.ar/estados-unidos/nueva-york/en-nueva-york-300-mil-residentes-en-peligro-de-ser-desalojados-por-esta-nueva-politica-de-donald-nid04062025/,"Trump seeks to cut federal funding for housing assistance in New York. At least 300,000 people would be at risk of losing their homes if new limits on federal rental assistance were imposed.",240.73347,2025-06-04T08:00:00,"['The budget proposal of the Donald Trump administration for 2026 threatens to destabilise the subsidized housing system in New York.', 'Trump seeks to cut federal funding for housing assistance in New York The federal government is seeking to impose a two-year cap on rent subsidies for adults who do not declare disability and are under the age of 62.', ""According to proponents of the proposal, Trump's cuts would have devastating effects Unsplash In addition to the direct loss of housing, legislators warned The City that this policy would trigger a series of legal disputes over evictions, massive arrears""]",donald trump 
DL-aefe7f05e16644b29963440451a6ad52,"Donald Trump Vows To 'Dismantle The Deep State', Can He Do It?-NOW THE END BEGINS-NOV 8 2024",https://preproduction.printyourfood.com/8c0108aa-ec66-4d70-a401-185781ed632e,"President-elect Donald J. Trump vows to dismantle the Deep State. On this episode of the Prophecy News Podcast, Donald Trump has vowed to do a complete overhaul of everything that’s wrong within our government. The answer to that question is a very complex one, to say the least.",238.93343,,"['Those are the words of president-elect Donald J. Trump as he vows to dismantle the Deep State.', 'On this episode of the Prophecy News Podcast, president-elect Donald Trump has vowed that he will do a complete and thorough overhaul of everything that’s wrong within our government, and after his spectacular landslide victory, he certainly has a mandate', 'Can Trump take Command? That’s the question we ask today, and the answer to that question is a very complex one, to say the least. John F.']",donald trump 
DL-9ef0976bf58dfc03c3a8e2ce7a963237,Korean Americans knock Donald Trump Jr. for ‘reckless’ post,https://www.staradvertiser.com/2025/06/10/breaking-news/korean-americans-knock-donald-trump-jr-for-reckless-post/,Donald Trump Jr. posted a photo of a man with a rifle on a rooftop on X. The federation expressed concern over the developments in Los Angeles over the last week.,238.29456,2025-06-10T16:00:00,"['SEOUL >> An association of Korean Americans in Los Angeles has criticized Donald Trump Jr. for “reckless” comments on social media and urged him not to exploit a riot that devastated their community 33 years ago.', 'Donald Trump Jr. posted a photograph of a man with a rifle on a rooftop on X with a message: “Make Rooftop Koreans Great Again!” referring to actions by the Korean American community during the 1992 race riots in Los Angeles.', 'Kang Hyung-won, a photojournalist who reported for the Los Angeles Times during the 1992 unrest, said on X, in a reply to Donald Trump Jr.’s post, the picture had been taken by him and it was used without his permission.']",donald trump 
DL-a729e2a5943f6694462b60443213799f,Could Donald Trump deport Elon Musk?,https://www.upday.com/uk/could-donald-trump-deport-elon-musk,"the feud between former U.S. President Donald Trump and Elon Musk has become a major spectacle. Once allies, the two figures are now locked in a high-profile conflict. The rift began when Musk publicly criticised Trump’s flagship legislation.",236.57643,2025-06-07T21:00:00,"['President Donald Trump and tech billionaire Elon Musk, which erupted publicly in June 2025, has become a major spectacle.', 'Once allies, the two figures are now locked in a high-profile conflict that reflects deeper tensions within American politics and the business world.', ""Trump retaliated swiftly, threatening to revoke federal contracts awarded to Musk’s companies, including SpaceX and Tesla.\nThe move sent shockwaves through the markets, and many viewed it as an attempt to punish dissent within Trump's inner circle.""]",donald trump 
DL-79ee2be2367a40698dc888f31c9f0e0b,Donald Trump defends sending National Guard to L.A.,https://www.cp24.com/news/world/2025/06/10/trump-defends-national-guard-deployment-as-protests-spread-live-updates-here/,"U.S. President Donald Trump is defending his decision to send Another 2,000 National Guard troops along with 700 Marines to Los Angeles. Other protests against immigration raids are expected to continue in other cities Tuesday.",236.33122,2025-06-10T16:15:11,"['President Donald Trump is defending his decision to send Another 2,000 National Guard troops along with 700 Marines to Los Angeles, escalating a military presence local officials and Gov.', 'Speaker Johnson defends Trump on L.A. protests\nHouse Speaker Mike Johnson defended Donald Trump’s handling of protests in Los Angeles and echoed the president’s attacks on Democratic Gov. Gavin Newsom.', '(AP Photo/Eric Thayer)\nCalifornia Democrats accuse Trump of inciting unrest\nDemocratic members of California’s congressional delegation are accusing President Donald Trump of creating a “manufactured crisis” in Los Angeles with his orders to send in thousands']",donald trump 
DL-b50ddf02cfca110f054596e9d85a914f,Five Claims Elon Musk Made About Donald Trump amid Their Rift,https://news.amomama.com/459979-five-claims-elon-musk-made-about-donald.html,"Elon Musk launched a series of posts attacking Donald Trump over policy disagreements, personal slights, and unverified allegations. What followed was a public breakdown of what was once a powerful alliance, and the world took notice. On June 3, Musk called the proposed bill a ""disgusting abomination"" and condemned excessive spending.",235.83157,2025-06-06T15:17:06+00:00,"['A public feud between two of the most polarizing figures in modern American politics has sparked a flurry of accusations and counterclaims, each more explosive than the last.', 'In the first week of June 2025, Elon Musk launched a series of posts on X attacking Donald Trump over policy disagreements, personal slights, and unverified allegations.', '[sic]""\nAnother noted, ""So you think the Democrats withheld the Epstein Files knowing Donald Trump was in there? No way! They would have released that in a New York minute and blasted him.']",donald trump 
DL-7856c5818882e4899add01da7e0c41af,"Merz with Donald Trump – Ukraine, trade policy and the danger of open provocation",https://www.welt.de/politik/ausland/article256211900/Washington-Besuch-Merz-bei-Donald-Trump-diese-fuenf-Fallstricke-lauern-auf-ihn.html,Friedrich Merz is scheduled to meet US President Donald Trump shortly before noon (local time) Merz was supposed to have lunch with Trump behind closed doors. The lunch in the large cabinet room in the West Wing will take place only after the CDU leader has sat down with Trump.,234.67757,2025-06-05T06:10:00+00:00,"['In Washington, the Federal Chancellor is scheduled to meet US President Donald Trump shortly before noon (local time) and shake up the strained transatlantic relations.', 'Merz was supposed to have lunch with Trump behind closed doors – an opportunity to clear up possible points of contention.', ""Trump's friend Bret Baier, the most famous Fox presenter, is on vacation. On CNN it will probably be made easier for the CDU politician. Since Trump's re-election, the station has viewed itself as a TV opposition to the Republicans.""]",donald trump 
DL-0afc3e50b08154c044e74636ab64d8bc,Donald Trump advocates deployment of troops to Los Angeles,https://www.haberturk.com/donald-trump-los-angeles-a-asker-sevk-edilmesini-savundu-3798300,"US President Donald Trump argues that he should send troops to Los Angeles to suppress protests. ""If I hadn't'sent asparagus' to the last three nights, this city would be a place now,"" Trump says. Noting the fires in January, which caused extensive damage to the city and rendered many homes unusable.",233.34724,2025-06-10T00:00:00,"['US President Donald Trump has argued that he should send troops to Los Angeles to suppress the five-day protests in support of irregular immigrants, or else the city will burn down.', 'In a statement from Truth Social, US President Trump underlined his decision to deploy troops in connection with the events in Los Angeles.', '""If I hadn\'t\'sent asparagus\' to Los Angeles the last three nights, this city, which was once beautiful and magnificent, would be a place now,"" Trump said.']",donald trump 
DL-8e54012b23581bbce9f2d4bb65589a0e,Donald Trump's surprise visit stirs excitement at UFC 316,https://americantribune.com/donald-trumps-surprise-visit-stirs-excitement-at-ufc-316,"Donald Trump made headline-grabbing appearance at UFC 316 in Newark. Trump attended Ultimate Fighting Championship series as a guest of UFC's president Dana White. As the event unfolded, Trump and Rubio exchanged a friendly fist bump.",232.23222,2025-06-08T16:43:46+00:00,"['Former President Donald Trump made a headline-grabbing appearance at UFC 316 in Newark, sparking excitement among fans and figures from the political world, as the Daily Mail reports.', ""Trump's harsh words outlined his views on the implications if Musk continued down a political path divergent from Trump's own."", ""Meanwhile, Trump's relationship with Musk took another hit after a now-deleted post by Musk insinuated ties between Trump and Jeffrey Epstein.""]",donald trump 
DL-8a23e2f321feea2261b0123c3d07ae35,"Donald Trump's 50% tariff comes into effect today: ""It's chaos""",https://www.libertatea.ro/stiri/tarife-donald-trump-haos-importuri-otel-aluminiu-5331723,Donald Trump signs order doubling tariffs on steel and aluminum imports from 25% to 50%. The aim of these tariffs is to secure the future of the US steel industry. Many companies directly affected by this decision are afraid of the negative effects.,232.03152,2025-06-04T05:21:35+00:00,"['Donald Trump signed an order doubling tariffs on steel and aluminum imports from 25% to 50%. According to the President, the aim of these tariffs is to secure the future of the US steel industry.', 'Trump explained that this reflects ongoing trade talks with the UK. Why does the MAGA world hate Europe?', ""Donald Trump's team is waging a US cultural war across the Atlantic, with implications for the European Union A shock for US small businesses For small businesses, the new tariffs are a shock.""]",donald trump 
DL-2fab87448428b03509de35589ff0f5db,Donald Trump vs Elon Musk | How the bromance ended,https://iol.co.za/news/world/2025-06-06-donald-trump-vs-elon-musk-or-how-the-bromance-ended/,"Donald Trump and Elon Musk's unlikely political marriage exploded in a fiery public divorce. Trump said he was ""very disappointed"" after his former aide and top donor criticised his ""big, beautiful"" spending bill. The pair then hurled insults at each other on social media.",231.47466,2025-06-06T07:03:47,"['President Donald Trump said on June 5, 2025, that he asked ""crazy"" Elon Musk to leave his administration and threatened to take away the tech tycoon\'s government contracts, as a growing row over the US president\'s budget bill triggered a bitter public', ""Image: AFP / IOL Graphics\nBy Danny KEMP Donald Trump and Elon Musk's unlikely political marriage exploded in a fiery public divorce Thursday, with the US president threatening to strip the billionaire of his huge government contracts in revenge."", 'He replied ""yes"" to a post suggesting Trump should be impeached, and blasted Trump\'s global tariffs for risking a recession.']",donald trump 
